property_id,city,locality,locality_tier,area_type,total_sqft,bhk,bath,balcony,age_years,distance_to_center_km,furnishing,facing,parking_spaces,rera_approved,nearby_schools,nearby_hospitals,price
P00804,Hyderabad,Hyderabad-Mid-6,Mid,Carpet Area,1414.6,3,4,3,4,10.78,Unfurnished,South,0,1,0,2,7479000.0
P00805,Hyderabad,Hyderabad-Premium-5,Premium,Plot Area,760.3,1,1,0,4,1.49,Semi-Furnished,West,2,1,1,1,6885000.0
P00806,Mumbai,Mumbai-Premium-6,Premium,Built-up Area,2937.0,4,5,4,15,2.49,Unfurnished,West,1,1,5,0,63471000.0
P00807,Delhi,Delhi-Premium-5,Premium,Plot Area,958.4,2,3,1,1,0.34,Unfurnished,West,1,1,2,0,18751000.0
P00808,Mumbai,Mumbai-Premium-4,Premium,Carpet Area,1773.1,3,4,0,21,2.76,Semi-Furnished,North-East,2,1,1,3,41687000.0
P00809,Delhi,Delhi-Emerging-6,Emerging,Super built-up Area,1238.9,2,1,2,21,13.05,Semi-Furnished,North,0,1,2,0,7243000.0
P00810,Delhi,Delhi-Mid-4,Mid,Super built-up Area,1132.0,2,3,2,16,7.92,Semi-Furnished,North-East,1,0,3,2,8637000.0
P00811,Hyderabad,Hyderabad-Emerging-7,Emerging,Super built-up Area,1465.7,2,3,1,18,14.76,Semi-Furnished,West,1,1,0,0,4198000.0
P00812,Mumbai,Mumbai-Premium-2,Premium,Carpet Area,2061.1,4,3,3,16,3.05,Semi-Furnished,South-East,0,1,5,0,51787000.0
P00813,Chennai,Chennai-Mid-1,Mid,Super built-up Area,2041.1,4,5,4,15,5.35,Semi-Furnished,North-East,1,1,2,0,10956000.0
P00814,Bengaluru,Bengaluru-Emerging-7,Emerging,Built-up Area,1046.5,2,3,0,10,12.41,Semi-Furnished,East,1,0,3,3,4220000.0
P00815,Chennai,Chennai-Premium-3,Premium,Carpet Area,1663.8,3,3,0,1,0.03,Semi-Furnished,West,0,0,0,2,16366000.0
P00816,Hyderabad,Hyderabad-Mid-4,Mid,Super built-up Area,2237.8,4,5,1,20,5.82,Unfurnished,South-East,2,0,4,3,9612000.0
P00817,Pune,Pune-Mid-5,Mid,Carpet Area,908.4,2,3,1,1,13.71,Unfurnished,North-East,0,1,5,0,5442000.0
P00818,Delhi,Delhi-Mid-6,Mid,Plot Area,350.2,1,1,0,19,10.2,Fully Furnished,South,0,1,2,0,2552000.0
P00819,Hyderabad,Hyderabad-Mid-7,Mid,Built-up Area,795.9,2,1,0,24,8.53,Unfurnished,West,1,1,3,0,4513000.0
P00820,Hyderabad,Hyderabad-Premium-7,Premium,Carpet Area,2561.2,4,3,3,22,3.61,Unfurnished,North-East,2,1,1,0,20402000.0
P00821,Pune,Pune-Premium-4,Premium,Built-up Area,1824.6,3,3,0,8,5.08,Semi-Furnished,West,1,1,1,2,17168000.0
P00822,Delhi,Delhi-Emerging-2,Emerging,Super built-up Area,1443.3,3,3,1,17,27.38,Fully Furnished,North-East,1,1,2,0,6415000.0
P00823,Delhi,Delhi-Mid-2,Mid,Carpet Area,1329.1,2,3,1,5,14.93,Fully Furnished,North-East,0,1,5,0,11793000.0
P00824,Mumbai,Mumbai-Mid-6,Mid,Carpet Area,1612.0,3,4,1,23,14.72,Unfurnished,North-East,0,1,1,0,23268000.0
P00825,Bengaluru,Bengaluru-Mid-8,Mid,Plot Area,1023.2,2,2,1,18,5.89,Unfurnished,South-East,2,1,4,0,6542000.0
P00826,Delhi,Delhi-Mid-6,Mid,Super built-up Area,465.3,1,1,1,5,12.78,Unfurnished,South,0,1,3,0,4951000.0
P00827,Hyderabad,Hyderabad-Mid-7,Mid,Super built-up Area,1849.6,3,2,1,10,14.78,Semi-Furnished,North,1,1,4,0,8866000.0
P00828,Mumbai,Mumbai-Mid-4,Mid,Plot Area,1324.8,3,2,3,9,5.77,Semi-Furnished,South,0,1,2,1,18408000.0
P00829,Delhi,Delhi-Emerging-3,Emerging,Super built-up Area,1089.6,2,1,1,19,21.59,Unfurnished,East,2,1,0,1,4290000.0
P00830,Mumbai,Mumbai-Mid-3,Mid,Built-up Area,1476.5,3,3,3,8,11.7,Semi-Furnished,East,2,1,3,0,22150000.0
P00831,Delhi,Delhi-Emerging-3,Emerging,Carpet Area,1267.6,3,4,1,0,27.4,Unfurnished,East,0,1,2,2,7230000.0
P00832,Chennai,Chennai-Emerging-2,Emerging,Plot Area,1171.7,2,2,2,24,20.49,Unfurnished,West,2,1,5,2,2564000.0
P00833,Mumbai,Mumbai-Mid-1,Mid,Plot Area,1886.7,3,4,2,2,5.54,Fully Furnished,South-East,2,1,2,2,27093000.0
P00834,Bengaluru,Bengaluru-Emerging-5,Emerging,Super built-up Area,426.6,1,1,0,10,12.83,Semi-Furnished,North,0,0,4,1,1550000.0
P00835,Bengaluru,Bengaluru-Premium-8,Premium,Built-up Area,2235.8,4,3,4,22,4.28,Fully Furnished,East,0,1,1,3,18214000.0
P00836,Hyderabad,Hyderabad-Premium-3,Premium,Plot Area,1285.6,2,1,0,18,3.4,Fully Furnished,South,1,1,1,2,11242000.0
P00837,Chennai,Chennai-Mid-4,Mid,Plot Area,533.6,1,1,0,11,12.55,Unfurnished,South,1,1,5,2,2310000.0
P00838,Delhi,Delhi-Premium-2,Premium,Super built-up Area,744.7,1,1,1,19,3.18,Semi-Furnished,East,0,1,3,1,10299000.0
P00839,Mumbai,Mumbai-Premium-7,Premium,Plot Area,1622.9,3,4,0,1,4.42,Unfurnished,East,0,1,5,1,48987000.0
P00840,Chennai,Chennai-Emerging-6,Emerging,Super built-up Area,1548.8,3,2,2,17,25.48,Fully Furnished,North,2,1,5,2,4982000.0
P00841,Bengaluru,Bengaluru-Premium-6,Premium,Carpet Area,534.6,1,1,0,6,3.93,Semi-Furnished,North-East,0,1,3,0,5646000.0
P00842,Mumbai,Mumbai-Premium-2,Premium,Plot Area,1840.3,3,3,3,22,5.54,Fully Furnished,South,2,1,3,2,39719000.0
P00843,Delhi,Delhi-Mid-4,Mid,Super built-up Area,1732.9,3,3,0,21,7.51,Unfurnished,East,0,1,2,2,14213000.0
P00844,Delhi,Delhi-Mid-5,Mid,Built-up Area,4482.2,5,6,3,20,12.84,Unfurnished,South,1,1,2,0,28614000.0
P00845,Pune,Pune-Mid-5,Mid,Plot Area,1451.8,3,4,2,11,13.31,Unfurnished,South-East,1,0,4,0,8106000.0
P00846,Bengaluru,Bengaluru-Premium-7,Premium,Built-up Area,1695.0,3,4,0,9,1.53,Unfurnished,North-East,1,1,1,1,15588000.0
P00847,Hyderabad,Hyderabad-Emerging-3,Emerging,Carpet Area,1467.7,3,2,2,8,25.62,Fully Furnished,North-East,2,0,3,2,5025000.0
P00848,Hyderabad,Hyderabad-Mid-8,Mid,Super built-up Area,1426.3,3,4,3,22,8.49,Semi-Furnished,North,2,0,1,2,5912000.0
P00849,Pune,Pune-Mid-2,Mid,Built-up Area,2253.3,4,5,4,12,12.23,Unfurnished,East,0,1,2,2,11668000.0
P00850,Delhi,Delhi-Mid-2,Mid,Super built-up Area,1642.6,3,4,1,8,14.92,Semi-Furnished,North,0,1,2,0,16274000.0
P00851,Mumbai,Mumbai-Premium-4,Premium,Plot Area,1348.7,3,3,0,23,1.78,Semi-Furnished,North-East,0,0,0,1,32463000.0
P00852,Mumbai,Mumbai-Premium-1,Premium,Plot Area,603.3,1,1,1,16,1.4,Unfurnished,West,0,1,3,0,13405000.0
P00853,Pune,Pune-Mid-8,Mid,Super built-up Area,2085.2,4,5,1,4,13.05,Fully Furnished,East,1,1,3,1,9637000.0
P00854,Hyderabad,Hyderabad-Emerging-1,Emerging,Carpet Area,951.6,2,2,2,2,19.32,Fully Furnished,West,0,1,2,0,3512000.0
P00855,Bengaluru,Bengaluru-Emerging-8,Emerging,Built-up Area,2076.9,3,3,1,15,12.34,Fully Furnished,South,1,1,5,2,6647000.0
P00856,Pune,Pune-Mid-2,Mid,Plot Area,1639.7,3,4,3,11,10.32,Unfurnished,North-East,2,0,1,0,9622000.0
P00857,Pune,Pune-Emerging-1,Emerging,Plot Area,1654.8,3,3,2,9,14.24,Fully Furnished,North-East,1,1,4,3,4386000.0
P00858,Hyderabad,Hyderabad-Mid-4,Mid,Built-up Area,557.8,1,1,1,2,9.36,Unfurnished,South-East,1,1,4,0,2678000.0
P00859,Pune,Pune-Premium-3,Premium,Super built-up Area,1378.6,3,2,3,4,2.35,Unfurnished,North,2,0,1,3,15917000.0
P00860,Mumbai,Mumbai-Premium-6,Premium,Built-up Area,603.4,1,2,0,15,2.35,Unfurnished,West,0,0,2,2,14721000.0
P00861,Chennai,Chennai-Mid-2,Mid,Plot Area,952.8,2,3,1,1,6.03,Semi-Furnished,South,1,1,1,0,5534000.0
P00862,Hyderabad,Hyderabad-Mid-6,Mid,Built-up Area,853.9,2,2,1,15,12.16,Fully Furnished,South,2,1,0,2,3940000.0
P00863,Hyderabad,Hyderabad-Emerging-1,Emerging,Carpet Area,1545.0,3,2,3,5,20.32,Fully Furnished,North-East,2,1,3,2,4660000.0
P00864,Hyderabad,Hyderabad-Premium-7,Premium,Super built-up Area,1279.2,2,3,2,22,3.25,Fully Furnished,East,1,1,3,0,8227000.0
P00865,Bengaluru,Bengaluru-Emerging-7,Emerging,Super built-up Area,417.0,1,1,1,23,23.51,Semi-Furnished,North-East,2,1,1,2,981000.0
P00866,Bengaluru,Bengaluru-Emerging-5,Emerging,Built-up Area,1093.6,2,3,0,10,26.22,Unfurnished,North,2,0,0,2,3165000.0
P00867,Pune,Pune-Mid-5,Mid,Plot Area,575.7,1,1,0,12,6.36,Unfurnished,South,0,1,4,1,2820000.0
P00868,Pune,Pune-Emerging-5,Emerging,Plot Area,2206.9,4,4,4,6,22.13,Unfurnished,East,0,0,2,0,7519000.0
P00869,Mumbai,Mumbai-Emerging-6,Emerging,Carpet Area,1481.4,3,3,1,7,23.06,Semi-Furnished,North,2,1,3,0,13627000.0
P00870,Delhi,Delhi-Mid-1,Mid,Super built-up Area,2694.2,4,5,4,15,5.75,Semi-Furnished,North-East,0,0,0,3,30143000.0
P00871,Delhi,Delhi-Premium-6,Premium,Plot Area,1424.2,3,3,2,8,4.19,Unfurnished,South-East,0,1,5,0,23992000.0
P00872,Bengaluru,Bengaluru-Emerging-1,Emerging,Built-up Area,1614.5,3,4,3,17,19.5,Semi-Furnished,South-East,0,1,4,0,4750000.0
P00873,Bengaluru,Bengaluru-Premium-1,Premium,Plot Area,1827.6,4,3,0,8,2.67,Semi-Furnished,South-East,1,1,5,3,20833000.0
P00874,Chennai,Chennai-Mid-8,Mid,Carpet Area,1269.0,3,2,3,2,8.39,Unfurnished,South-East,1,1,2,3,7603000.0
P00875,Delhi,Delhi-Premium-8,Premium,Carpet Area,1101.8,2,2,1,24,2.69,Unfurnished,North,2,1,3,1,14996000.0
P00876,Delhi,Delhi-Mid-8,Mid,Carpet Area,873.3,2,3,1,4,10.33,Semi-Furnished,East,1,1,4,1,7685000.0
P00877,Hyderabad,Hyderabad-Premium-4,Premium,Built-up Area,1748.1,3,4,2,16,3.84,Unfurnished,South,1,1,5,2,16243000.0
P00878,Chennai,Chennai-Mid-6,Mid,Carpet Area,965.7,2,2,2,14,9.2,Fully Furnished,South-East,0,0,5,2,4061000.0
P00879,Bengaluru,Bengaluru-Mid-4,Mid,Carpet Area,976.9,2,1,0,22,14.94,Unfurnished,North-East,1,0,1,3,3799000.0
P00880,Delhi,Delhi-Premium-8,Premium,Super built-up Area,1467.0,3,4,0,18,0.07,Unfurnished,West,2,1,3,1,19240000.0
P00881,Mumbai,Mumbai-Mid-7,Mid,Super built-up Area,1936.9,3,3,1,9,10.86,Unfurnished,East,1,1,1,0,32045000.0
P00882,Delhi,Delhi-Mid-1,Mid,Carpet Area,1509.2,2,2,2,1,11.51,Semi-Furnished,West,1,1,5,2,14323000.0
P00883,Pune,Pune-Mid-5,Mid,Carpet Area,1760.6,3,2,2,23,14.11,Unfurnished,South-East,0,1,5,1,6195000.0
P00884,Mumbai,Mumbai-Premium-1,Premium,Built-up Area,584.0,1,1,1,14,1.56,Fully Furnished,South-East,2,1,5,0,16779000.0
P00885,Chennai,Chennai-Mid-1,Mid,Super built-up Area,974.3,2,2,1,19,9.8,Semi-Furnished,West,2,1,2,1,3671000.0
P00886,Delhi,Delhi-Mid-7,Mid,Built-up Area,1501.7,3,2,0,23,12.96,Unfurnished,South-East,0,1,3,3,10112000.0
P00887,Pune,Pune-Mid-7,Mid,Super built-up Area,711.1,1,1,1,13,7.16,Semi-Furnished,East,1,1,4,3,3625000.0
P00888,Delhi,Delhi-Emerging-4,Emerging,Plot Area,1500.3,3,4,2,22,14.88,Unfurnished,East,0,1,3,1,6754000.0
P00889,Hyderabad,Hyderabad-Mid-7,Mid,Super built-up Area,2112.4,4,5,1,14,12.36,Fully Furnished,North,1,1,3,2,8285000.0
P00890,Hyderabad,Hyderabad-Emerging-5,Emerging,Plot Area,1734.6,3,3,1,3,20.15,Unfurnished,East,0,1,5,1,5931000.0
P00891,Hyderabad,Hyderabad-Emerging-5,Emerging,Super built-up Area,987.6,2,1,2,11,22.49,Semi-Furnished,South,1,1,4,1,2287000.0
P00892,Pune,Pune-Mid-8,Mid,Plot Area,1454.0,3,2,1,4,5.83,Semi-Furnished,East,2,1,2,0,9102000.0
P00893,Chennai,Chennai-Mid-4,Mid,Built-up Area,1093.9,2,2,2,23,5.82,Unfurnished,West,0,1,5,2,4853000.0
P00894,Bengaluru,Bengaluru-Mid-8,Mid,Built-up Area,950.5,2,2,2,24,11.79,Unfurnished,North-East,1,1,4,1,5093000.0
P00895,Mumbai,Mumbai-Mid-8,Mid,Carpet Area,1042.5,2,1,1,7,11.36,Semi-Furnished,East,1,1,0,2,14469000.0
P00896,Hyderabad,Hyderabad-Emerging-7,Emerging,Built-up Area,1223.0,2,3,2,21,22.37,Fully Furnished,North,2,1,0,0,3029000.0
P00897,Hyderabad,Hyderabad-Mid-7,Mid,Super built-up Area,1965.2,4,4,3,22,6.26,Semi-Furnished,North,1,1,2,1,10557000.0
P00898,Pune,Pune-Emerging-8,Emerging,Plot Area,1727.6,3,2,3,18,20.32,Semi-Furnished,North-East,1,1,4,3,3980000.0
P00899,Hyderabad,Hyderabad-Premium-4,Premium,Built-up Area,1716.5,3,4,2,0,3.42,Unfurnished,East,1,0,3,0,16462000.0
P00900,Chennai,Chennai-Premium-3,Premium,Plot Area,1143.6,2,2,0,8,1.61,Semi-Furnished,East,2,1,1,3,9444000.0
P00901,Pune,Pune-Mid-3,Mid,Plot Area,1481.6,3,2,0,14,9.17,Fully Furnished,East,0,1,5,1,8974000.0
P00902,Mumbai,Mumbai-Premium-2,Premium,Built-up Area,2038.3,3,4,3,22,0.21,Semi-Furnished,West,2,1,0,0,36386000.0
P00903,Chennai,Chennai-Mid-6,Mid,Carpet Area,1297.2,3,4,2,1,11.92,Semi-Furnished,North,1,1,1,2,7931000.0
P00904,Delhi,Delhi-Mid-6,Mid,Built-up Area,1628.0,4,5,1,6,11.63,Semi-Furnished,West,0,1,0,2,14608000.0
P00905,Hyderabad,Hyderabad-Mid-6,Mid,Carpet Area,1011.5,2,3,0,20,5.96,Semi-Furnished,East,1,1,1,3,4865000.0
P00906,Pune,Pune-Premium-1,Premium,Carpet Area,2459.2,4,4,1,3,2.06,Unfurnished,South,0,1,5,3,27716000.0
P00907,Chennai,Chennai-Emerging-1,Emerging,Super built-up Area,875.7,2,1,2,4,21.19,Semi-Furnished,North,0,1,3,1,2049000.0
P00908,Pune,Pune-Emerging-4,Emerging,Super built-up Area,1785.1,3,4,1,13,13.72,Semi-Furnished,North,0,1,1,0,5215000.0
P00909,Bengaluru,Bengaluru-Premium-4,Premium,Super built-up Area,1077.9,2,2,2,13,4.41,Semi-Furnished,West,1,1,5,3,10307000.0
P00910,Pune,Pune-Mid-7,Mid,Super built-up Area,1464.5,3,4,0,21,11.32,Semi-Furnished,South,1,0,1,2,8149000.0
P00911,Pune,Pune-Premium-1,Premium,Carpet Area,2093.4,3,2,3,13,1.76,Unfurnished,South-East,0,1,3,1,20298000.0
P00912,Hyderabad,Hyderabad-Emerging-8,Emerging,Plot Area,1049.5,2,2,0,15,22.51,Unfurnished,East,2,1,2,1,3456000.0
P00913,Chennai,Chennai-Premium-5,Premium,Built-up Area,1178.6,2,2,2,16,3.01,Unfurnished,West,2,1,3,0,11780000.0
P00914,Delhi,Delhi-Mid-5,Mid,Carpet Area,1899.0,3,4,2,4,6.46,Semi-Furnished,South,0,1,5,3,18600000.0
P00915,Bengaluru,Bengaluru-Mid-5,Mid,Carpet Area,1799.8,4,3,3,16,7.65,Unfurnished,West,2,1,4,0,11025000.0
P00916,Hyderabad,Hyderabad-Mid-7,Mid,Built-up Area,1240.8,2,2,1,18,6.04,Fully Furnished,West,2,0,0,1,7049000.0
P00917,Delhi,Delhi-Emerging-2,Emerging,Super built-up Area,1263.1,2,1,0,0,22.0,Semi-Furnished,North,2,1,0,0,7313000.0
P00918,Mumbai,Mumbai-Emerging-6,Emerging,Plot Area,2625.5,5,4,4,15,17.01,Unfurnished,South-East,0,0,4,0,16613000.0
P00919,Bengaluru,Bengaluru-Mid-8,Mid,Carpet Area,1988.9,4,5,2,3,6.79,Unfurnished,South-East,1,1,5,0,10938000.0
P00920,Pune,Pune-Mid-5,Mid,Built-up Area,2045.0,3,2,3,2,8.23,Unfurnished,South,2,1,1,2,12079000.0
P00921,Mumbai,Mumbai-Mid-7,Mid,Carpet Area,1593.2,3,2,1,10,8.89,Semi-Furnished,South,2,1,0,1,19930000.0
P00922,Delhi,Delhi-Emerging-4,Emerging,Carpet Area,2209.5,4,3,3,4,19.82,Unfurnished,East,0,1,4,0,14138000.0
P00923,Bengaluru,Bengaluru-Emerging-4,Emerging,Built-up Area,2329.8,4,5,3,20,14.39,Unfurnished,South,2,1,5,1,8401000.0
P00924,Bengaluru,Bengaluru-Emerging-6,Emerging,Built-up Area,630.0,1,2,0,16,18.24,Unfurnished,South-East,2,1,2,3,1537000.0
P00925,Chennai,Chennai-Mid-5,Mid,Plot Area,1457.6,3,4,1,20,10.85,Unfurnished,North-East,1,1,5,3,6175000.0
P00926,Bengaluru,Bengaluru-Premium-3,Premium,Super built-up Area,857.2,2,2,1,9,5.35,Unfurnished,West,0,1,3,1,7769000.0
P00927,Mumbai,Mumbai-Premium-4,Premium,Super built-up Area,1222.6,2,3,0,23,0.03,Semi-Furnished,South-East,0,0,2,3,28127000.0
P00928,Pune,Pune-Premium-4,Premium,Plot Area,2045.1,3,3,2,0,5.87,Fully Furnished,South,0,1,3,1,17857000.0
P00929,Delhi,Delhi-Premium-2,Premium,Carpet Area,1580.2,3,2,1,23,3.55,Unfurnished,North,2,0,0,0,24439000.0
P00930,Bengaluru,Bengaluru-Mid-6,Mid,Carpet Area,1303.6,2,1,0,17,9.92,Fully Furnished,South-East,1,1,5,1,8643000.0
P00931,Chennai,Chennai-Mid-6,Mid,Carpet Area,1869.3,3,4,3,7,8.51,Semi-Furnished,West,1,1,0,0,11856000.0
P00932,Pune,Pune-Emerging-2,Emerging,Plot Area,1190.0,2,3,1,0,17.82,Unfurnished,East,2,1,4,1,4993000.0
P00933,Delhi,Delhi-Premium-1,Premium,Carpet Area,559.1,1,1,1,2,3.23,Semi-Furnished,South,1,0,4,3,10483000.0
P00934,Hyderabad,Hyderabad-Mid-2,Mid,Carpet Area,1763.1,3,3,2,11,8.45,Fully Furnished,North,0,1,0,1,10716000.0
P00935,Pune,Pune-Emerging-7,Emerging,Super built-up Area,507.2,1,2,0,16,27.42,Unfurnished,South,2,1,2,1,1174000.0
P00936,Bengaluru,Bengaluru-Emerging-6,Emerging,Super built-up Area,2168.2,4,4,4,17,12.36,Unfurnished,North,0,1,4,0,6460000.0
P00937,Pune,Pune-Mid-3,Mid,Built-up Area,1378.3,2,1,2,3,6.29,Unfurnished,South,0,0,3,1,7754000.0
P00938,Mumbai,Mumbai-Premium-8,Premium,Super built-up Area,1372.8,2,2,0,18,0.46,Fully Furnished,North-East,0,1,3,1,36108000.0
P00939,Chennai,Chennai-Emerging-5,Emerging,Super built-up Area,2220.6,4,5,4,3,20.54,Unfurnished,South-East,1,0,0,2,5978000.0
P00940,Chennai,Chennai-Emerging-8,Emerging,Super built-up Area,1360.0,2,1,2,5,26.98,Semi-Furnished,West,1,1,2,2,3769000.0
P00941,Bengaluru,Bengaluru-Mid-2,Mid,Plot Area,1022.9,2,1,0,2,9.57,Semi-Furnished,South,2,1,4,0,6657000.0
P00942,Delhi,Delhi-Premium-6,Premium,Super built-up Area,475.9,1,2,1,1,1.79,Unfurnished,West,2,1,1,3,10303000.0
P00943,Pune,Pune-Mid-1,Mid,Plot Area,1305.7,2,2,1,11,5.47,Unfurnished,South-East,0,1,4,0,8496000.0
P00944,Mumbai,Mumbai-Mid-5,Mid,Plot Area,965.1,2,3,0,14,13.93,Fully Furnished,West,1,0,0,1,12213000.0
P00945,Delhi,Delhi-Mid-5,Mid,Plot Area,280.0,1,1,1,16,14.04,Fully Furnished,West,2,1,2,2,2471000.0
P00946,Bengaluru,Bengaluru-Premium-2,Premium,Plot Area,856.2,2,3,1,11,3.93,Fully Furnished,South,1,1,0,3,10144000.0
P00947,Hyderabad,Hyderabad-Premium-2,Premium,Carpet Area,1234.9,2,2,0,14,1.05,Unfurnished,East,2,1,0,0,10964000.0
P00948,Hyderabad,Hyderabad-Emerging-1,Emerging,Built-up Area,2864.9,5,4,5,10,13.06,Semi-Furnished,East,1,1,0,1,9443000.0
P00949,Delhi,Delhi-Premium-4,Premium,Super built-up Area,1766.1,4,5,0,7,0.37,Fully Furnished,West,2,0,1,2,25788000.0
P00950,Hyderabad,Hyderabad-Emerging-6,Emerging,Plot Area,3031.5,4,3,4,4,15.41,Unfurnished,West,0,1,0,1,8030000.0
P00951,Delhi,Delhi-Mid-8,Mid,Plot Area,1017.7,2,1,2,14,5.27,Semi-Furnished,East,2,0,4,0,10125000.0
P00952,Hyderabad,Hyderabad-Emerging-6,Emerging,Super built-up Area,2111.1,4,4,1,17,22.54,Fully Furnished,South-East,1,0,4,3,5680000.0
P00953,Bengaluru,Bengaluru-Emerging-7,Emerging,Super built-up Area,543.9,1,1,1,22,15.6,Semi-Furnished,East,0,1,3,0,1373000.0
P00954,Bengaluru,Bengaluru-Premium-5,Premium,Built-up Area,1239.8,2,1,2,22,1.41,Unfurnished,South-East,0,1,3,1,9941000.0
P00955,Chennai,Chennai-Emerging-7,Emerging,Built-up Area,1322.6,3,2,3,3,14.85,Unfurnished,South-East,1,1,3,3,4687000.0
P00956,Mumbai,Mumbai-Mid-4,Mid,Super built-up Area,1004.3,2,1,2,5,8.98,Unfurnished,North,2,1,1,3,19082000.0
P00957,Delhi,Delhi-Mid-1,Mid,Plot Area,1890.3,3,2,0,20,6.35,Semi-Furnished,South,0,1,2,2,16832000.0
P00958,Chennai,Chennai-Mid-3,Mid,Super built-up Area,597.5,1,1,0,21,11.51,Unfurnished,South,1,1,0,1,2611000.0
P00959,Delhi,Delhi-Emerging-6,Emerging,Super built-up Area,2008.7,4,5,1,23,18.31,Unfurnished,North,1,0,5,0,9694000.0
P00960,Bengaluru,Bengaluru-Emerging-7,Emerging,Built-up Area,1355.2,2,1,0,13,13.52,Unfurnished,West,1,1,0,0,4767000.0
P00961,Bengaluru,Bengaluru-Premium-6,Premium,Built-up Area,1621.4,3,3,1,19,4.5,Fully Furnished,South,1,1,0,1,13331000.0
P00962,Hyderabad,Hyderabad-Mid-5,Mid,Super built-up Area,2056.1,4,5,1,20,12.36,Semi-Furnished,North,2,1,2,0,7145000.0
P00963,Hyderabad,Hyderabad-Mid-8,Mid,Carpet Area,1245.1,2,1,0,22,6.09,Unfurnished,North-East,0,0,0,3,7413000.0
P00964,Hyderabad,Hyderabad-Mid-3,Mid,Carpet Area,1156.1,2,1,0,7,14.27,Fully Furnished,West,2,1,0,0,5296000.0
P00965,Pune,Pune-Emerging-1,Emerging,Super built-up Area,1084.1,2,2,1,2,18.19,Unfurnished,East,2,1,2,2,4476000.0
P00966,Hyderabad,Hyderabad-Mid-7,Mid,Built-up Area,3303.3,5,4,2,8,11.59,Fully Furnished,East,1,0,5,2,18587000.0
P00967,Bengaluru,Bengaluru-Premium-5,Premium,Carpet Area,1846.5,3,4,1,11,2.06,Unfurnished,South-East,1,1,0,0,20360000.0
P00968,Chennai,Chennai-Premium-6,Premium,Built-up Area,2842.6,5,6,5,5,3.69,Unfurnished,East,2,1,5,2,26758000.0
P00969,Bengaluru,Bengaluru-Mid-5,Mid,Plot Area,2315.6,3,2,2,21,8.06,Unfurnished,South,2,0,5,0,14421000.0
P00970,Delhi,Delhi-Premium-7,Premium,Super built-up Area,451.5,1,1,0,2,4.43,Unfurnished,North,2,1,4,3,7442000.0
P00971,Hyderabad,Hyderabad-Mid-1,Mid,Built-up Area,1506.3,3,2,1,19,6.85,Semi-Furnished,East,0,1,0,2,9739000.0
P00972,Hyderabad,Hyderabad-Mid-8,Mid,Plot Area,1652.7,3,3,3,9,12.11,Unfurnished,North,0,1,5,3,9483000.0
P00973,Chennai,Chennai-Mid-4,Mid,Super built-up Area,1520.2,3,2,0,3,12.22,Semi-Furnished,North-East,0,1,0,1,7718000.0
P00974,Hyderabad,Hyderabad-Mid-1,Mid,Super built-up Area,571.1,1,1,0,8,8.47,Fully Furnished,South,0,1,3,2,3108000.0
P00975,Chennai,Chennai-Emerging-1,Emerging,Super built-up Area,676.1,1,1,0,18,21.61,Semi-Furnished,South,0,1,5,1,1924000.0
P00976,Bengaluru,Bengaluru-Premium-5,Premium,Carpet Area,1113.1,3,3,2,2,5.95,Unfurnished,North,2,1,1,1,11906000.0
P00977,Delhi,Delhi-Emerging-4,Emerging,Carpet Area,2493.7,4,4,1,9,22.15,Semi-Furnished,South-East,2,1,4,3,11961000.0
P00978,Bengaluru,Bengaluru-Mid-7,Mid,Carpet Area,1310.5,2,2,1,13,5.93,Fully Furnished,East,1,1,0,1,6383000.0
P00979,Pune,Pune-Mid-4,Mid,Plot Area,1192.7,2,2,1,0,8.77,Fully Furnished,South-East,1,1,4,2,8267000.0
P00980,Chennai,Chennai-Mid-8,Mid,Built-up Area,1277.2,2,1,1,5,14.86,Fully Furnished,West,2,1,3,0,6913000.0
P00981,Bengaluru,Bengaluru-Mid-2,Mid,Super built-up Area,1015.4,2,1,1,7,11.36,Unfurnished,South,1,1,4,3,5033000.0
P00982,Delhi,Delhi-Mid-1,Mid,Plot Area,1638.0,3,3,1,1,14.63,Semi-Furnished,East,2,1,4,3,12867000.0
P00983,Chennai,Chennai-Emerging-5,Emerging,Built-up Area,924.5,2,1,2,16,25.54,Unfurnished,West,1,1,0,0,1837000.0
P00984,Hyderabad,Hyderabad-Premium-2,Premium,Carpet Area,945.6,2,2,2,23,2.23,Unfurnished,South-East,1,1,0,2,7246000.0
P00985,Pune,Pune-Premium-6,Premium,Built-up Area,1960.4,3,2,0,20,2.92,Unfurnished,North,1,0,5,1,16387000.0
P00986,Bengaluru,Bengaluru-Emerging-5,Emerging,Super built-up Area,1306.1,2,3,1,4,14.0,Unfurnished,North-East,2,1,2,1,5504000.0
P00987,Delhi,Delhi-Emerging-8,Emerging,Carpet Area,1516.3,3,4,1,4,17.19,Semi-Furnished,North-East,1,1,0,2,8799000.0
P00988,Pune,Pune-Emerging-8,Emerging,Carpet Area,1721.4,3,3,3,10,19.66,Unfurnished,East,1,1,2,2,4377000.0
P00989,Pune,Pune-Mid-3,Mid,Built-up Area,1590.7,3,2,3,22,9.49,Semi-Furnished,East,0,0,2,0,7997000.0
P00990,Hyderabad,Hyderabad-Mid-8,Mid,Carpet Area,594.1,1,1,1,15,10.07,Semi-Furnished,North,1,1,3,1,3274000.0
